Company Name,Title,Link,Snippet
Revolution Medicines,Joell Gramacy - Head of Oncology and Cell Therapy Clinical ...,https://www.linkedin.com/in/joell-gramacy-57494a9,"Head of Oncology and Cell Therapy Clinical Biomarker Vendor and Laboratory Management · Director, Translational Medicine Strategic Operations and Compliance."
Revolution Medicines,"Annemarie Fraga - Manager, Clinical Research Operations - St ...",https://www.linkedin.com/in/annemarie-fraga-2713b013,"Manager, Clinical Research Operations at St. Jude Children's Research Hospital · Experience: St. Jude Children's Research Hospital · Location: Memphis · 1 ..."
Revolution Medicines,"Meghan Devine, PharmD, BCOP - Clinical Pharmacist - Pediatric ...",https://www.linkedin.com/in/meghan-devine-pharmd-bcop-27a94620,Pediatric Oncology Pharmacist · Experience: Carolinas Medical Center- Levine Children's Hospital · Education: The University of Georgia · Location: ...
Revolution Medicines,Tamar A. Cohen-Davidyan - Clinical Trial Coordinator Supervisor ...,https://www.linkedin.com/in/tamar-a-cohen-davidyan-b5139877,Entered billing as well as test results in Hospital computer database. Student Herd Manager. University of California Davis Dairy Teaching Facility.
Revolution Medicines,Jill Ann Goslinga - Clinical Assistant Professor - University of ...,https://www.linkedin.com/in/jillgoslinga,"Clinical Assistant Professor · UCSF Internal Medicine Intern (Neuro Prelim) · Medical Student Research Assistant · Home Care Policy Intern, Executive Office of ..."
Revolution Medicines,Ming (Kiki) Lim - Clinical Pharmacist - Sutter Health | LinkedIn,https://www.linkedin.com/in/ming-kiki-lim-5a672b73,"Clinical Inpatient Pharmacists · Experience: Sutter Health · Education: University of California, Davis · Location: Roseville · 46 connections on LinkedIn."
Revolution Medicines,Virginia Vega - HOSPITAL PEREA CLINICAL LABORATORY,https://pr.linkedin.com/in/virginia-vega-7b445947,lider recreativo en Municipio · Experiencia: HOSPITAL PEREA CLINICAL LABORATORY · Ubicación: Puerto Rico · 1 contacto en LinkedIn.
Abbott India,Dr. Swati Biswas - Associate Director. Global Clinical Development ...,https://in.linkedin.com/in/dr-swati-biswas-338b72b,Pharmaceutical Physician I Beingful Leader I Medical Affairs & Clinical Development l Abbott l Ex-Wockhardt · Experience: Abbott · Education: Indian School ...
Abbott India,"Dr. Vinita Satyavrat - Head - Medical, Clinical Development and ...",https://in.linkedin.com/in/dr-vinita-satyavrat-83277715,"Clinical Development and Medical Affairs Lead (Director) - Category ... Head - Therapy Area Strategy and New Products Introduction (Abbott India,EPD)."
Abbott India,Arvind Gupta - Clinical Specialist - Abbott | LinkedIn,https://in.linkedin.com/in/arvind-gupta-55b9b583,Clinical & Therapy Development Manager -Mitraclip at Abbott -Structural Heart -India & South Asia · Experience: Abbott · Education: Hemwati Nandan Bahuguna ...
Abbott India,"Shivesh Gupta, MD - Clinical Research Assistant - Northeastern ...",https://www.linkedin.com/in/drshiveshgupta,"... Abbott India Limited, India. During this tenure, I delved into the dynamic world of pharmaceuticals, contributing to critical field medical insights and ..."
Abbott India,Mohanraj S - Clinical Specialist- IBHRE CCDS - Abbott | LinkedIn,https://in.linkedin.com/in/mohanraj-s-7299a5ab,Education. Anna University Chennai Graphic · Anna University. B.E. biomedical engineering Biomedical/Medical Engineering. 2010 - 2014.
Abbott India,Enrique D Sobrino - HR Director - Ortho Clinical Diagnostics | LinkedIn,https://www.linkedin.com/in/enrique-d-sobrino-27102718b,HR Director at Ortho Clinical Diagnostics · Experience: Ortho Clinical Diagnostics · Location: Miami-Fort Lauderdale Area · 25 connections on LinkedIn.
Abbott India,Roman Jagota - Director Clinical Services - Ottobock HealthCare ...,https://in.linkedin.com/in/roman-jagota-864b82ba,Regional Head ( North & East) at Ottobock HealthCare India · Experience: Ottobock HealthCare India · Location: Delhi · 22 connections on LinkedIn.
Abbott India,Sharmila Panda - Clinical Data Project Manager - Abbott | LinkedIn,https://in.linkedin.com/in/sharmila-panda-9a954119,"Clinical Data Project Manager, Global Biometrics at Abbott · Experience: Abbott · Education: BITS Pilani Work Integrated Learning Programmes · Location: ..."
Abbott India,Dr. Rhutuja Rane - Clinical Project Lead - Abbott | LinkedIn,https://in.linkedin.com/in/dr-rhutuja-rane-91b44279,Clinical Project Lead at Abbott India Ltd. · Experience: Abbott · Location: Mumbai · 31 connections on LinkedIn. View Dr. Rhutuja Rane's profile on LinkedIn ...
Abbott India,"Jayant Sk - Asst.Director ,Clinical Trials - Quest Diagnostics | LinkedIn",https://in.linkedin.com/in/jayant-sk-1a33626,"Director ,Clinical Trials at Quest Diagnostics. Quest Diagnostics ... Education Manager at Abbott India. Mumbai · Connect · Harman Hundal , MBBS, MBA."
Bachem,elizabeth Rubenking - Clinical Executive Director - New Century ...,https://www.linkedin.com/in/elizabeth-rubenking-336676107,Registered Nurse · Experience: New Century Hospice · Education: University of Phoenix · Location: Brighton · 21 connections on LinkedIn.
Bachem,Debra Stewart - Clinical Staff Pharmacist - South Texas Regional ...,https://www.linkedin.com/in/debra-stewart-03670260,"Senior Process Improvement Specialist at Bachem, Project Manager, Software Developer ... Director of Pharmacy at Kannact, Inc. United States · Connect · Katie ..."
Bachem,"Helen Santamaria Popescu - Associate Director, Project ...",https://es.linkedin.com/in/helen-santamaria-popescu-3760584b,"Associate Director, Project Management, Clinical Pharmacology Regulatory Submissions. · Helen has strong expertise in project management, patient advocacy, ..."
Bachem,Bertrand Paguet – Director Clinical Development – Novartis | LinkedIn,https://ch.linkedin.com/in/bertrand-paguet-59820b23,"Clinical Development Director at Novartis · Responsible for the scientific and clinical strategy of assigned clinical trials, scientific monitoring, ..."
Bachem,"Eric Skan - Pharmacist, Clinical Informatics - US Public Health ...",https://www.linkedin.com/in/eric-skan-682974a,Pharmacy Clinical Informaticist for SouthEast Alaska Regional Health Consortium (SEARHC) · Experience: US Public Health Service · Education: New England ...
Bachem,Julie Littlehales - Clinical Specialist Physiotherapist - The ...,https://uk.linkedin.com/in/julie-littlehales-7a693474,Advanced Practice Physiotherapist at The Shrewsbury and Telford Hospital NHS Trust · Advanced Practice Physiotherapist and Emergency Care Practitioner in ...
Bachem,Aisling Wade - Procurement Associate - ICON CLINICAL ...,https://ie.linkedin.com/in/aisling-wade-796a01178,Procurement Associate at ICON CLINICAL RESEARCH (U.K.) LIMITED · Experience: ICON CLINICAL RESEARCH (U.K.) LIMITED · Location: Ireland · 95 connections on ...
Bachem,Martine DAVID - Training Ophtha clinical application specialist ...,https://fr.linkedin.com/in/martine-david/en,"Business and Medical Training Manager / Coach, Training Application Specialist North Europe for Lumibird Medical · With a rich background in various ..."
Bachem,Adrian Bosch - Clinical Psychologist - Private Practice - Adrian ...,https://za.linkedin.com/in/adrian-bosch-17599126,Clinical Psychologist in Private Practice · Experience: Private Practice - Adrian Bosch · Education: University of Pretoria · Location: City of Johannesburg ...
Bachem,Zsolt Igo - Senior Project Manager - Fisher Clinical Services | LinkedIn,https://hu.linkedin.com/in/zsolt-igo-625a354,"Senior Project Manager at Fisher Clinical Services · Proven experience in the FMCG sector in the areas of: packaging innovation, quality assurance and ..."
Sinopharm,Ching Yeung Hon - Clinical Project Manager - Sinopharm | 领英,https://cn.linkedin.com/in/ching-yeung-hon-698a76100,"Clinical Project Manager at Sinopharm Shanghai GeneoDx Biotechnology Co., Ltd. · 工作经历: Sinopharm · 教育经历: Shandong University of Traditional Chinese ..."
Sinopharm,Bojan Mihaljević - Anesthesia Technician - Clinical Hospital Center ...,https://me.linkedin.com/in/bojan-mihaljevi%C4%87-20a55b1b8,"Anesthesia Technician. Clinical Hospital Center Kotor. Sep 2023 - Present 11 months. Kotor, Montenegro · Emergency Medical Care Graphic. Medical Technician."
Sinopharm,Dr. Sally Mahmoud - Prove Clinical Laboratories | LinkedIn,https://au.linkedin.com/in/dr-sally-mahmoud-590220b2,"NEPHROLOGY September 27, 2021. To establish the responses to the Sinopharm HB02 COVID-19 vaccination in the dialysis population, which are not well established."
Sinopharm,"Jamie Rasmussen, MS, RD, LD - Clinical Dietitian - U.S. Department ...",https://www.linkedin.com/in/jamie-rasmussen-ms-rd-ld-a0631692,"Registered Dietitian Nutritionist · I am a registered dietitian with more than 12 years of experience including a background in clinical nutrition, ..."
Sinopharm,Nina Pavkov (Bukumirovic) - Worldwide Clinical Trials,https://rs.linkedin.com/in/nina-pavkov-bukumirovic-82559742,Regulatory Compliance Specialist / PhD in Medical Sciences / Pharmacists / Innovative medicines enthusiast · Pharmaceutical proffesional with 11+ years of ...
Sinopharm,Angela Qin - Assistant Project Manager - Fisher Clinical Services ...,https://cn.linkedin.com/in/angela-qin-b11230163,Assistant Project Manager at Fisher Clinical Services · 工作经历: Fisher Clinical Services · 教育经历: Huanggang Normal University · 地点: 上海市· 33 位领英 ...
Sinopharm,Rasha Ashmawy - Founder of Maamora Chest Hospital Clinical ...,https://eg.linkedin.com/in/rasha-ashmawy-141ab7109,"... Sinopharm vaccine (BBIBP-CorV), and comparing these findings with other vaccines. we found that the BBIBP-CorV vaccine was effective in protecting ..."
Sinopharm,Alex LIU - BDD - Beijing Clinical Service Center | 领英,https://cn.linkedin.com/in/alex-liu-48701a36,Director. Gifo-Yeuki. 2010年1月 - 2013年9月 3 年9 个月. Marking Manager. 教育经历. International College Bremen. BVL. 2001年 - 2004年. International College ...
Sinopharm,Cheng Zhou - Founder - Beijing IPE Center for Clinical Laboratory ...,https://cn.linkedin.com/in/cheng-zhou-32039016,"CEO/Vice Director. Sinogenomax Co., ltd./Chinese National Human Genome Center ... Supply chain manager at Sinopharm group. 长宁区 · 加为好友 · YI (NEIL) CHEN."
Sinopharm,Alena Dub – Site Activation Specialist – Worldwide Clinical Trials ...,https://ua.linkedin.com/in/alena-dub-72980328,Sales Assistant/ Office Manager / Head of Representative Office Assistant. Sidel. лис 2006 р. - січ 2012 р. 5 років 3 місяці. Kiev. Sales process management
Elanco,Rachelle Overton - Director of Operational Excellence/Clinical ...,https://www.linkedin.com/in/rachelle-overton-251a81120,Director of Operational Excellence/Clinical Execution at Elanco · Experience: Elanco · Education: Iowa State University · Location: Ames · 412 connections ...
Elanco,"Mikel Theobald - Senior Advisor, R&D Global Clinical Operations ...",https://www.linkedin.com/in/mikel-theobald-10260248,"Elanco Graphic. Senior Advisor, R&D Global Clinical Operations. Elanco. Aug 2021 - Present 3 years. Greater Indianapolis. Co Director. Hancock4Kids. Jan 2019 ..."
Elanco,"Elizabeth Kee - Senior Director, Clinical Development and Study ...",https://www.linkedin.com/in/elizabeth-kee-5a292295,Senior Director Clinical Development and Study Operations · Experienced ... Elanco. 10 years 7 months. Elanco Graphic. Director. Elanco. Nov 2016 - Aug 2018 ...
Elanco,"Valerie Turner - Sr. Product Development Manager, Clinical ...",https://www.linkedin.com/in/valerie-turner-1607037,"Elanco Graphic. Director, Food Animal Global Clinical Efficacy. Elanco. Apr 2015 - Feb 2016 11 months. ﺤ Responsible for the management and operations of the ..."
Elanco,Amanda Bedwell - Senior Associate Clinical Operations - Elanco ...,https://www.linkedin.com/in/amanda-bedwell-65571068,Experienced Veterinary and Research Professional · Experience: Elanco · Education: The Ohio State University · Location: Brownsburg · 133 connections on ...
Elanco,Dayne Walker - Senior Associate - Clinical Operations - Elanco ...,https://www.linkedin.com/in/dayne-walker-73180921,Senior Associate Clinical Monitor - Clinical Operations · Experience: Elanco · Education: Murray State University · Location: Pendleton · 500+ connections ...
Elanco,"Sonal Jain - Manager, Document Management - Clinical Operations ...",https://in.linkedin.com/in/sonal-jain-7320ab97,Document Management / Document Migration/ Veeva Vault/ Digital Library Management/ Subscription Management/ Copyright Compliance · Experience: Elanco ...
Elanco,Mark Rose - AD Clinical Trials Supply Management - Eli Lilly and ...,https://www.linkedin.com/in/mark-rose-46790678,"Elanco. Jan 2019 - Mar 2021 2 years 3 months. Greenfield, Indiana, United States. Elanco Graphic. Operations Manager. Elanco. Mar 2015 - Dec 2018 3 years 10 ..."
Elanco,"Virginia Brandao - Research Scientist, Global Clinical Development ...",https://www.linkedin.com/in/virginia-brandao-161221aa/en,"Research Scientist, Global Clinical Development · Experience: Elanco · Education: University of Florida · Location: Pullman · 500+ connections on LinkedIn."
Elanco,Kristina S. – Senior Director Clinical Operations Europe – Elanco ...,https://de.linkedin.com/in/kristina-s-7b8b7163?trk=public_profile_browsemap,Senior Director Clinical Operations Europe bei Elanco · Berufserfahrung: Elanco · Ausbildung: Stiftung Tierärztliche Hochschule Hannover · Standort: Region ...
Ono Pharmaceutical,"Yoshinori Hirashima - Director, Oncology Clinical Development ...",https://jp.linkedin.com/in/yoshinori-hirashima-aa1baa43/en,"Director, Oncology Clinical Development Planning IV. Ono Pharmaceutical Co.,LTD. Oct 2022 ; Medical Director. ONO PHARMACEUTICAL CO., LTD. Apr 2016 ; Doctor. Oita ..."
Ono Pharmaceutical,Mick Herdman - Clinical Science Director - ONO ...,https://uk.linkedin.com/in/mick-herdman,"Clinical Science Director at ONO PHARMACEUTICAL CO., LTD. · Experience: ONO PHARMACEUTICAL CO., LTD. · Location: Stevenage · 351 connections on LinkedIn."
Ono Pharmaceutical,"Takeyuki Iwata - Director, Global Clinical Development - LinkedIn",https://www.linkedin.com/in/takeyuki-iwata-773aba55,"Director, Global Clinical Development. ONO PHARMA USA, INC. Apr 2021 ... ONO PHARMACEUTICAL CO., LTD. 5 years 8 months."
Ono Pharmaceutical,"Thomas Genna - Senior Director, Clinical Affairs - Sigma-Tau ...",https://www.linkedin.com/in/thomas-genna-3b263a15,"Clinical Research · Experience: Sigma-Tau Pharmaceuticals, Inc · Location: Ijamsville · 246 connections on LinkedIn. View Thomas Genna's profile on LinkedIn ..."
Ono Pharmaceutical,Hiroyuki Iida - Senior Manager of Clinical Science - ONO PHARMA ...,https://www.linkedin.com/in/hiroyuki-iida-5b3a96278,ONO PHARMA USA - Senior Manager · Experience: ONO PHARMA USA · Education: 神戸薬科大学 · Location: 02138 · 45 connections on LinkedIn.
Ono Pharmaceutical,Aya Kitao - Associate Director of Clinical Data Management ...,https://jp.linkedin.com/in/%E5%BD%A9-%E5%8C%97%E5%B0%BE-6285a6197/en,... 【ONO Pharmaceutical Company Limited】 2000. 04～ 2019.07<br>Clinical Development as a CRA for 13 years &lt;2000-2013&gt;<br>Clinical Data Science as a Data ...
Ono Pharmaceutical,"Nikki Kamra - Associate Director, Clinical Data Management - Pfizer ...",https://www.linkedin.com/in/nikki-kamra-06197a63,"Medical information review in various therapeutic areas, mainly inflammation and oncology. Maintaining drug safety records. Reporting the ongoing trials for ..."
Ono Pharmaceutical,TOMOYA OHNO - Senior Director of Primary Clinical Development,https://jp.linkedin.com/in/tomoya-ohno-8a576183,"Senior Director of Primary Clinical Development, Neurology Area at Ono Pharmaceutical Co., Ltd. · 職歴: ONO PHARMACEUTICAL CO., LTD."
Ono Pharmaceutical,"Yoshinori Hirashima - Director, Oncology Clinical Development ...",https://jp.linkedin.com/in/yoshinori-hirashima-aa1baa43,"Director, Oncology Clinical Development Planning IV. Ono Pharmaceutical Co., ... Medical Director. ONO PHARMACEUTICAL CO., LTD. 2016年4月 – 2022年9月 6年6ヶ月."
Ono Pharmaceutical,"Miki Nakanishi - Director, Primary Clinical Development Planning II",https://jp.linkedin.com/in/miki-nakanishi-a482112ab,"ONO PHARMACEUTICAL CO., LTD. · 職歴: ONO PHARMACEUTICAL CO., LTD. · 場所: 大阪府 · LinkedInのつながり4人。10億人のメンバーを擁するプロフェッショナル ..."
Jazz Pharmaceuticals,Alastair Woods - Director Clinical Operations - Jazz Pharmaceuticals ...,https://uk.linkedin.com/in/alastair-woods-24b5974,"Director, Clinical Operations at Jazz Pharmaceuticals · Experience: Jazz Pharmaceuticals · Education: University of Brighton · Location: Greater Cambridge ..."
Jazz Pharmaceuticals,Satish Dayal - Senior Director- Clinical Pharmacology - Jazz ...,https://uk.linkedin.com/in/satish-dayal-956ba5b,Senior Director in Clinical Pharmacology · Involved in the clinical ... Jazz Pharmaceuticals · Location: Hatfield · 500+ connections on LinkedIn ...
Jazz Pharmaceuticals,"Carole B. - Associate Director, Clinical Project Management - Jazz ...",https://www.linkedin.com/in/carole-b-7a07546,"Associate Director, Clinical Project Management at Jazz Pharmaceuticals · Experience: Jazz Pharmaceuticals · Location: Rochester, New York Metropolitan Area ..."
Jazz Pharmaceuticals,"Ru Li - Director, Clinical Development, Hematology/Oncology - Jazz ...",https://www.linkedin.com/in/ru-li-5481a712,"Director, Clinical Development, Hematology/Oncology · Physician ... Jazz Pharmaceuticals · Education: University of Washington - School of ..."
Jazz Pharmaceuticals,Sue Ditton - Associate Director Phase 1 Clinical Operations - Jazz ...,https://uk.linkedin.com/in/sue-ditton-98107826,Associate Director Phase 1 Clinical Operations at Jazz Pharmaceuticals · Professional with over 18 years experience in the clinical research industry.
Jazz Pharmaceuticals,xin miao - Global Clinical Pharmacology and Pharmacometrics ...,https://www.linkedin.com/in/xinmiaohsu,Clinical pharmacology Associate Director at Jazz Pharmaceuticals · Experience: Jazz Pharmaceuticals · Education: University at Buffalo · Location: Blue Bell ...
Jazz Pharmaceuticals,Adriana Balanescu - Clinical Trial Manager - Jazz Pharmaceuticals ...,https://uk.linkedin.com/in/adriana-balanescu-32187942,Clinical Trial Manager · Experienced in Clinical Trials Records Management · Experience: Jazz Pharmaceuticals · Education: Universitatea din București ...
Jazz Pharmaceuticals,"Aleksandra Kraszewska - Senior Manager, Learning, Global Clinical ...",https://uk.linkedin.com/in/aleksandra-kraszewska-09ab1513,"Senior Manager, Learning at Jazz Pharmaceuticals. Jazz Pharmaceuticals ... Associate Director, Global Clinical Development Operations Trial Leader. The ..."
Jazz Pharmaceuticals,Paty Lopez - Associate Director Clinical Development - Jazz ...,https://www.linkedin.com/in/paty-lopez-275955320,"Associate Director Clinical Development at Jazz Pharmaceuticals · Experience: Jazz Pharmaceuticals · Location: 92105. View Paty Lopez's profile on LinkedIn, ..."
Jazz Pharmaceuticals,Jennifer Oertli - Senior Clinical Trials Manger - Jazz Pharmaceuticals,https://www.linkedin.com/in/jennifer-oertli-28013085,... Jazz Pharmaceuticals · Education: Texas State University-San Marcos ... Associate Director Global Site Management Operations. AbbVie. May 2020 - Oct 2022 ...
Ionis Pharmaceuticals,"Katherine Kwoh - Associate Director, Clinical Data Management ...",https://www.linkedin.com/in/katherine-kwoh-0199b85,"Associate Director, Clinical Data Management · Experience: Ionis Pharmaceuticals, Inc. · Education: Boston College · Location: Oceanside · 152 connections ..."
Ionis Pharmaceuticals,"Scott Kingery - Assistant Director, Clinical Data Systems - Ionis ...",https://www.linkedin.com/in/scottkingery,"Assistant Director, Clinical Data Systems, Ionis Pharmaceuticals | Administrator: Veeva Vault (RIM, Clinical, Quality) | Programmer: SAS | Data Wrangler ..."
Ionis Pharmaceuticals,"Nicholas Viney - Executive Director, Clinical Development - Isis ...",https://www.linkedin.com/in/nicholas-viney-61b53a28,"Executive Director, Clinical Development, Ionis Pharmaceuticals · Experience: Isis Pharmaceuticals · Location: Carlsbad · 259 connections on LinkedIn."
Ionis Pharmaceuticals,"Ann Shaver - Assistant Director, Clinical Data Management - Ionis ...",https://www.linkedin.com/in/ann-shaver-47a23832,"Assistant Director, Clinical Data Management at Ionis Pharmaceuticals, Inc. · Experience: Ionis Pharmaceuticals, Inc. · Education: Grand Canyon University ..."
Ionis Pharmaceuticals,"Chandani McIntire - Assistant Director, Clinical Development - Ionis ...",https://www.linkedin.com/in/chandani-mcintire-61783652,"Ionis Pharmeucticals, Inc. · Experience: Ionis Pharmaceuticals, Inc. · Education: Kaplan University · Location: Carlsbad · 126 connections on LinkedIn."
Ionis Pharmaceuticals,Jennifer Lapidow - Director Clinical Operations - Ionis ...,https://www.linkedin.com/in/jennifer-lapidow-4920491b2,"Director, Clinical Operations at Ionis Pharmaceuticals, Inc. · Experience: Ionis Pharmaceuticals, Inc. · Location: Carlsbad · 1 connection on LinkedIn."
Ionis Pharmaceuticals,Brooke Simpson - Clinical Trial Management Associate - Ionis ...,https://www.linkedin.com/in/brooke-simpson-98558574?trk=public_profile_browsemap,"Clinical Trial Management Associate at Ionis Pharmaceuticals, Inc. · Experience: Ionis Pharmaceuticals ... Head Start Intern. Head Start. May 2013 - Jul 2013 ..."
Ionis Pharmaceuticals,Hua Dong - Executive Director and Head of Pharmacokinetics and ...,https://www.linkedin.com/in/hua-dong-03986b1a5,"Executive Director and Head of Pharmacokinetics and Clinical Pharmacology · Experience: Ionis Pharmaceuticals, Inc. · Education: Princeton University ..."
Ionis Pharmaceuticals,Erin Kolbovsky - Senior Clinical Data Manager - Ionis ...,https://www.linkedin.com/in/erin-kolbovsky-a25a42288,"Senior Clinical Data Manager at Ionis Pharmaceuticals · Experience: Ionis Pharmaceuticals, Inc. · Education: University of Delaware · Location: New York ..."
Ionis Pharmaceuticals,"Alex Christy - Clinical Data Manager III - Ionis Pharmaceuticals, Inc ...",https://www.linkedin.com/in/alex-christy-a5669958,"... Ionis Pharmaceuticals, Inc. · Education: Cal Poly San Luis Obispo · Location ... Manager Clinical Data Management. Precision For Medicine. Jan 2022 - Mar ..."
Grifols,"Diego Tejedor Hernández - Director, R&D QA and Clinical Affairs ...",https://es.linkedin.com/in/diego-tejedor-hern%C3%A1ndez-b5829333/en,"Director, R&D QA and Clinical Affairs Grifols Diagnostic Bussiness Unit · Dr Tejedor has more than15 years of experience in product development of IVD ..."
Grifols,Toya Lennon - Clinical Study Manager - Grifols | LinkedIn,https://www.linkedin.com/in/toya-lennon-6132084b,"Clinical Study Manager at Grifols · Experienced Clinical Study Manager with monitoring experience in phase I, II, III, and IV clinical studies."
Grifols,"Deborah Covington - Manager, Contract & Finance Controlling ...",https://www.linkedin.com/in/deborah-covington-67208933,"Manager, Contracts and Financial Planning for Clinical at Grifols. Grifols ... Director, Financial Operations. PharmaResearch Corp., HIV/AIDS,. 1998 ..."
Grifols,Gema Murciano Alpuente - Clinical Drug Safety Officer - Grifols ...,https://www.linkedin.com/in/gema-murciano-alpuente-2744181b3,Clinical Drug Safety Officer at Grifols · Experience: Grifols · Education: University of Barcelona · Location: {:currentLocation} · 460 connections on ...
Grifols,Virginia Kraus - St Clinical education Manager - Grifols | LinkedIn,https://www.linkedin.com/in/virginia-kraus-0b56064,"Nurse Educator Speaker programs · Specialties: Hematology, Immunology, Neurology and Rabies. · Experience: Grifols · Location: Shrewsbury · 500+ connections ..."
Grifols,Shannon McIntosh - Clinical Medical Specialist R.N. - Grifols | LinkedIn,https://www.linkedin.com/in/shannon-mcintosh-840a81209,Clinical Medical Specialist R.N. at Grifols · Experience: Grifols · Location: Pensacola ... Case Manager R.N.. Stat Home Health Care. May 2014 - Oct 2017 3 ...
Grifols,Tracey Stoute - Clinical Medical Specialist - Grifols Talecris Plasma ...,https://www.linkedin.com/in/tracey-stoute-0b902978,L.P.N. · I have been in the medical field for over 20 years and am very proficient in medical knowledge and terms. · Experience: Grifols Talecris Plasma ...
Grifols,Rebecca Phillips (Christie) - Clinical Samples Project Manager ...,https://www.linkedin.com/in/rebecca-phillips-christie-58253392,Clinical Project Manager at Grifols BioSupplies · Experience: Grifols · Education: University of La Verne · Location: Vista · 154 connections on LinkedIn.
Grifols,Carol Rose - Clinical Care Coordinator - TPMG | LinkedIn,https://www.linkedin.com/in/carol-rose-57b29993,"Center Medical Specialist at Grifols · Experience: TPMG · Location: Newport News · 21 connections on LinkedIn. View Carol Rose's profile on LinkedIn, ..."
Grifols,"Mike Kelly, NP-C - Director of Clinical Practice for Physician ...",https://www.linkedin.com/in/mike-kelly-np-c-637234182,Grifols. 6 years. Grifols Graphic. Registered Nurse. Grifols. Aug 2013 - Jul 2019 6 years. Grifols Graphic. Medical Operations Supervisor. Grifols. Aug 2013 ...
Cytokinetics,Kimberly Erby - Director Clinical Operations - Cytokinetics | LinkedIn,https://www.linkedin.com/in/kimberly-erby-224325a,Director Clinical Operations at Cytokinetics · Experience: Cytokinetics · Location: Oakland · 386 connections on LinkedIn. View Kimberly Erby's profile on ...
Cytokinetics,"Salila Agbayani - Director, Clinical Operations - Cytokinetics | LinkedIn",https://www.linkedin.com/in/salila-agbayani,Clinical Operations Director | Strategic Thinker | Portfolio Optimizer | Program Manager | Clinical Research ... Cytokinetics · Education: UC Irvine · Location: ...
Cytokinetics,"Adrienne Griffith - Associate Director, Clinical Bioanalysis ...",https://www.linkedin.com/in/adriennegriffith,"Associate Director, Clinical Bioanalysis at Cytokinetics, Inc. · Drug development professional specializing in Regulated Bioanalysis."
Cytokinetics,Yvonne Ngo - Associate Director Clinical Supply Chain - Cytokinetics,https://www.linkedin.com/in/yvonne-ngo-9710708,Clinical Supply Chain Professional · Experience: Cytokinetics · Location: San Francisco Bay Area · 18 connections on LinkedIn. View Yvonne Ngo's profile on ...
Cytokinetics,Luke L. - Associate Director Clinical Operations - Cytokinetics ...,https://www.linkedin.com/in/luke-l-4109865/es?trk=people-guest_people_search-card,Associate Director Clinical Operations at Cytokinetics · Experienced professional working in the biotechnology industry specializing in clinical operations.
Cytokinetics,"David Cheong - Associate Director, Clinical Outsourcing and ...",https://www.linkedin.com/in/david-cheong-1281461bb,Cytokinetics. Jul 2024 - Present 2 months. Global Sourcing Manager supporting Clinical Trial teams in advancing Genentech's mission ...
Cytokinetics,Mark O'Neill - SAS Clinical Programming Consultant - Cytokinetics ...,https://www.linkedin.com/in/mark-o-neill-190a337,... Cytokinetics · Location: San Francisco Bay Area · 147 connections on ... Manager Clincal Programming. Covance. 1990 - 1993 3 years. Education. Ocean County ...
Cytokinetics,Poulomee Das - Director Clinical Operations - Century Therapeutics ...,https://www.linkedin.com/in/poulomee-das-88049710,Jan 2009 - Jun 2009 6 months. Cytokinetics Graphic. Clinical Research Associate. Cytokinetics. Oct 2007 - Feb 2009 1 year 5 months. Education. Bangalore ...
Cytokinetics,Barbara Pruitt - Associate Director Clinical Operations - Impax ...,https://www.linkedin.com/in/barbara-pruitt-25670610b,Associate Director Clinical Operations at Impax Laboratories · Experience: Impax Laboratories · Location: Hayward · 25 connections on LinkedIn.
Cytokinetics,"Anthony Centorani - Senior Manager, Clinical Pkg. - Forest ...",https://www.linkedin.com/in/anthony-centorani-043bb37,"Senior Manager, Clinical Pkg and global logistics at Forest/Allergan Inc ... Associate Director, Pharm. Technology. Shire Pharmaceuticals. 1998 - 2003 5 ..."
Lundbeck,"Jacqueline Carpenter - Director, Clinical Quality Assurance ...",https://www.linkedin.com/in/jacqueline-carpenter-33641015,"Director Global Clinical Quality Assurance. Lundbeck Inc. (formerly Ovation Pharmaceuticals, Inc.) 2008 - Present 16 years ..."
Lundbeck,Dr Ashira Johnson - Medical Director Clinical Research - Lundbeck ...,https://www.linkedin.com/in/dr-ashira-johnson-70917410,Medical Director Clinical Research · Experience: Lundbeck INC · Location: Buffalo Grove · 2 connections on LinkedIn. View Dr Ashira Johnson's profile on ...
Lundbeck,Maria Ehardt - Associate Director Clinical Safety Surveillance ...,https://www.linkedin.com/in/maria-ehardt-81663225,"Assoc. Director Clinical Safety Surveillance at Lundbeck, Inc · Experience: Lundbeck, Inc · Location: Deerfield · 80 connections on LinkedIn."
Lundbeck,Ravinder Phul - Clinical Research Specialist - H. Lundbeck A/S ...,https://uk.linkedin.com/in/ravinder-phul-2b2a215a,Clinical Research Specialist at H. Lundbeck A/S · Experience: H. Lundbeck A/S · Education: University of Birmingham · Location: London · 46 connections on ...
Lundbeck,Lucyna Behr - Clinical Data Manager - Lundbeck | LinkedIn,https://www.linkedin.com/in/lucyna-behr-969bbb36,"Clinical Data Manager at Lundbeck · Experience: Lundbeck · Location: Northbrook · 9 connections on LinkedIn. View Lucyna Behr's profile on LinkedIn, ..."
Lundbeck,Pratima Pawse - Clinical Research Manager - Lundbeck | LinkedIn,https://in.linkedin.com/in/pratima-pawse-91a2a911,"Clinical Research Manager at Lundbeck · Experience: Lundbeck · Education: Indian Education Society School, Ruparel College, Ayurved Mahavidyalaya ..."
